Card #,Hero,Variation,Treatment,Weapon,Notation,Power,Athlete Inspiration,Play Cost,Play Ability
PBF-6,Muggsy,Muggsy Bogues Debut,Pink Battlefoil,Hex,Secret SSP,195,Muggsy Bogues,0,
PBF-7,Spudnick,Spudd Webb Debut,Pink Battlefoil,Hex,Secret SSP,195,Spudd Webb,0,
PBF-8,The Ironman,Cal Ripkin JR Debut,Pink Battlefoil,Hex,Secret SSP,195,Cal Ripkin JR,0,
PBF-9,Peek-A-Boo,Picabo Street Debut,Pink Battlefoil,Hex,Secret SSP,195,Picabo Street,0,
PBF-10,Wizard,Ozzie Smith Debut,Pink Battlefoil,Hex,Secret SSP,190,Ozzie Smith,0,
PBF-11,Joey Jawz,Joey Chestnut Debut,Pink Battlefoil,Hex,Secret SSP,190,Joey Chestnut,0,
PBF-12,Bus,Jerome Bettis Debut,Pink Battlefoil,Hex,Secret SSP,190,Jerome Bettis,0,
PBF-13,Chicken Man,Wade Boggs Debut,Pink Battlefoil,Hex,Secret SSP,190,Wade Boggs,0,
PBF-14,HowBout'em,Jimmy Johnson Debut,Pink Battlefoil,Hex,Secret SSP,190,Jimmy Johnson,0,
PBF-15,Sea-Largent,Steve Largent Debut,Pink Battlefoil,Hex,Secret SSP,185,Steve Largent,0,
PBF-16,Howietzer,Howie Long Debut,Pink Battlefoil,Hex,Secret SSP,185,Howie Long,0,
PBF-17,Goggles,Eric Dickerson Debut,Pink Battlefoil,Hex,Secret SSP,185,Eric Dickerson,0,
PBF-18,Steady Eddie,Eddie George Debut,Pink Battlefoil,Hex,Secret SSP,185,Eddie George,0,
PBF-19,X.L.,Xavier Legette Alpha Update,Pink Battlefoil,Hex,Secret SSP,185,Xavier Legette,0,
PBF-20,Pet Dog,Ethan Petry Debut,Pink Battlefoil,Hex,Secret SSP,185,Ethan Petry,0,
PBF-21,Windmill,Dominique Wilkins Debut,Pink Battlefoil,Hex,Secret SSP,185,Dominique Wilkins,0,
PBF-22,Boom,Boomer Esiason Debut,Pink Battlefoil,Hex,Secret SSP,185,Boomer Esiason,0,
PBF-23,Cameleon,Cameron Brink Debut,Pink Battlefoil,Hex,Secret SSP,185,Cameron Brink,0,
PBF-24,Curaçao Kid,Anduw Jones Debut,Pink Battlefoil,Hex,Secret SSP,180,Anduw Jones,0,
PBF-25,Sterling,Sterling Sharpe Debut,Pink Battlefoil,Hex,Secret SSP,180,Sterling Sharpe,0,
PBF-26,Caveman,Johnny Damon Debut,Pink Battlefoil,Hex,Secret SSP,180,Johnny Damon,0,
PBF-27,Lady Magic,Nancy Lieberman Debut,Pink Battlefoil,Hex,Secret SSP,180,Nancy Lieberman,0,
PBF-28,Hoge-Ball,Merril Hoge Debut,Pink Battlefoil,Hex,Secret SSP,175,Merril Hoge,0,
PBF-29,InVinceable,Vince Young Debut,Pink Battlefoil,Hex,Secret SSP,175,Vince Young,0,
PBF-30,Slash,Kordell Stewart Debut,Pink Battlefoil,Hex,Secret SSP,175,Kordell Stewart,0,
PBF-31,Tikoff,Fred Biletnikoff Debut,Pink Battlefoil,Hex,Secret SSP,175,Fred Biletnikoff,0,
PBF-32,Bone,Jay Buhner Debut,Pink Battlefoil,Hex,Secret SSP,175,Jay Buhner,0,
PBF-33,Kurse,Jevon Kearse Debut,Pink Battlefoil,Hex,Secret SSP,170,Jevon Kearse,0,
PBF-34,Deep Freeze,George Gervin Debut,Pink Battlefoil,Hex,Secret SSP,170,George Gervin,0,
PBF-35,Woody,Darren Woodson Debut,Pink Battlefoil,Hex,Secret SSP,170,Darren Woodson,0,
PBF-36,Coopanova,Cynthia Cooper Debut,Pink Battlefoil,Hex,Secret SSP,170,Cynthia Cooper,0,
PBF-37,Hard-Drive,Tim Hardaway Debut,Pink Battlefoil,Hex,Secret SSP,170,Tim Hardaway,0,
PBF-38,BuckShot,Buck Showalter Debut,Pink Battlefoil,Hex,Secret SSP,170,Buck Showalter,0,
PBF-39,Haymaker,Spencer Haywood Debut,Pink Battlefoil,Hex,Secret SSP,170,Spencer Haywood,0,
PBF-40,Tank,Bo Said So,Pink Battlefoil,Hex,Secret SSP,200,Derrick Henry,0,
PBF-41,Skeee,First Edition,Pink Battlefoil,Hex,Secret SSP,195,Paul Skenes,0,
PBF-42,AJax,First Edition,Pink Battlefoil,Hex,Secret SSP,195,A'ja Wilson,0,
PBF-43,LeBoss,First Edition,Pink Battlefoil,Hex,Secret SSP,185,Lebron James,0,
PBF-44,Merlomes,First Edition,Pink Battlefoil,Hex,Secret SSP,185,Patrick Mahomes,0,
PBF-45,Chosen,First Edition,Pink Battlefoil,Hex,Secret SSP,185,Juan Soto,0,
PBF-46,Midas,First Edition,Pink Battlefoil,Hex,Secret SSP,185,Steph Curry,0,
PBF-47,Bison,First Edition,Pink Battlefoil,Hex,Secret SSP,185,Josh Allen,0,
PBF-48,Wargod,First Edition,Pink Battlefoil,Hex,Secret SSP,185,Mike Trout,0,
PBF-49,Donny Buckets,First Edition,Pink Battlefoil,Hex,Secret SSP,180,Luka Doncic,0,
PBF-50,Warp,First Edition,Pink Battlefoil,Hex,Secret SSP,180,Lamar Jackson,0,
PBF-51,Harpoon,First Edition,Pink Battlefoil,Hex,Secret SSP,180,Bryca Harper,0,
PBF-52,Mustang,First Edition,Pink Battlefoil,Hex,Secret SSP,180,Nikola Jokic,0,
PBF-53,Jaybird,First Edition,Pink Battlefoil,Hex,Secret SSP,180,Jayden Daniels,0,
PBF-54,J-Jetts,First Edition,Pink Battlefoil,Hex,Secret SSP,180,Justin Jefferson,0,
PBF-55,Merri-Go-Round,First Edition,Pink Battlefoil,Hex,Secret SSP,175,Jackson Marrill,0,
PBF-56,Shystep,First Edition,Pink Battlefoil,Hex,Secret SSP,175,Shai Gilgeous-Alexander,0,
PBF-57,Ram,First Edition,Pink Battlefoil,Hex,Secret SSP,175,Jose Ramirez,0,
PBF-58,Freakshow,First Edition,Pink Battlefoil,Hex,Secret SSP,175,Giannis Anteokounmpo,0,
PBF-59,Lightningrod,First Edition,Pink Battlefoil,Hex,Secret SSP,175,Julio Rodriguez,0,
PBF-60,Bayou,First Edition,Pink Battlefoil,Hex,Secret SSP,175,Ja'marr Chase,0,
PBF-61,McArmyKnife,First Edition,Pink Battlefoil,Hex,Secret SSP,170,Christian McCaffrey,0,
PBF-62,Tigre,First Edition,Pink Battlefoil,Hex,Secret SSP,170,Miguel Cabrera,0,
PBF-63,Cheetah,First Edition,Pink Battlefoil,Hex,Secret SSP,170,Tyreek Hill,0,
PBF-64,Spider,First Edition,Pink Battlefoil,Hex,Secret SSP,170,Donovan Mitchell,0,
PBF-65,Crews-Missle,First Edition,Pink Battlefoil,Hex,Secret SSP,170,Dylan Crews,0,
PBF-66,Unibrow,First Edition,Pink Battlefoil,Hex,Secret SSP,170,Anthony Davis,0,
PBF-67,Exterminaber,First Edition,Pink Battlefoil,Hex,Secret SSP,165,Malik Nabers,0,
PBF-68,Bomber,First Edition,Pink Battlefoil,Hex,Secret SSP,165,Jordan Alvarez,0,
PBF-69,Juice,First Edition,Pink Battlefoil,Hex,Secret SSP,165,Jaylen Brown,0,
PBF-70,Attak,First Edition,Pink Battlefoil,Hex,Secret SSP,165,Dak Prescott,0,
PBF-71,ChetMate,First Edition,Pink Battlefoil,Hex,Secret SSP,165,Chet Holmgren,0,
PBF-72,Phoenix,First Edition,Pink Battlefoil,Hex,Secret SSP,165,Bo Nix,0,
PBF-73,Lieutenant,First Edition,Pink Battlefoil,Hex,Secret SSP,160,Dansby Swanson,0,
PBF-74,Snowbear,First Edition,Pink Battlefoil,Hex,Secret SSP,160,Pete Alonso,0,
PBF-75,Boltage,First Edition,Pink Battlefoil,Hex,Secret SSP,160,Justin Herbert,0,
PBF-76,Librarian,First Edition,Pink Battlefoil,Hex,Secret SSP,160,Devin Booker,0,
PBF-77,Aeronaut,First Edition,Pink Battlefoil,Hex,Secret SSP,160,Nolan Arenado,0,
PBF-78,Sabotage,First Edition,Pink Battlefoil,Hex,Secret SSP,160,Domantas Sabonis,0,
PBF-79,Mic'd Up,First Edition,Pink Battlefoil,Hex,Secret SSP,155,MIke Evans,0,
PBF-80,Jambox,First Edition,Pink Battlefoil,Hex,Secret SSP,155,Ja Morant,0,
PBF-81,Simon Says,First Edition,Pink Battlefoil,Hex,Secret SSP,155,Anfernee Simons,0,
PBF-82,Mr. Irrelevant,First Edition,Pink Battlefoil,Hex,Secret SSP,155,Brock Purdy,0,
PBF-83,Pantera,First Edition,Pink Battlefoil,Hex,Secret SSP,155,Luis Robert Jr,0,
PBF-84,Rockstar,First Edition,Pink Battlefoil,Hex,Secret SSP,155,Jazz Chisholm,0,
PBF-85,Big-Z,First Edition,Pink Battlefoil,Hex,Secret SSP,150,Zion Williamson,0,
PBF-86,Clutch,First Edition,Pink Battlefoil,Hex,Secret SSP,150,Andrew McCutchen,0,
PBF-87,PukaDot,First Edition,Pink Battlefoil,Hex,Secret SSP,150,Puka Nacua,0,
PBF-88,Sprinkler,First Edition,Pink Battlefoil,Hex,Secret SSP,150,Luis Arraez,0,
PBF-89,Foxhole,First Edition,Pink Battlefoil,Hex,Secret SSP,150,De'Aaron Fox,0,
PBF-90,Thomstone,First Edition,Pink Battlefoil,Hex,Secret SSP,150,Brian Thomas Jr,0,
PBF-91,Botto,First Edition,Pink Battlefoil,Hex,Secret SSP,145,Joey Votto,0,
PBF-92,Lawman,First Edition,Pink Battlefoil,Hex,Secret SSP,145,Trevor Lawrence,0,
PBF-93,Barnacle,First Edition,Pink Battlefoil,Hex,Secret SSP,145,Scottie Barnes,0,
PBF-94,Laviathan,First Edition,Pink Battlefoil,Hex,Secret SSP,145,Zach Lavine,0,
PBF-95,Breeze,First Edition,Pink Battlefoil,Hex,Secret SSP,145,Breece Hall,0,
PBF-96,Gravedigger,First Edition,Pink Battlefoil,Hex,Secret SSP,145,Stefon Diggs,0,
PBF-97,D-Hop,First Edition,Pink Battlefoil,Hex,Secret SSP,140,Deandre Hopkins,0,
PBF-98,Alien,First Edition,Pink Battlefoil,Hex,Secret SSP,140,CJ Abrams,0,
PBF-99,Portalize,First Edition,Pink Battlefoil,Hex,Secret SSP,140,Sam Laporta,0,
PBF-100,Torque,First Edition,Pink Battlefoil,Hex,Secret SSP,140,Spencer Torkelson,0,
PBF-101,Risarcher,First Edition,Pink Battlefoil,Hex,Secret SSP,140,Zaccharie Risacher,0,
PBF-102,Sarrtillery,First Edition,Pink Battlefoil,Hex,Secret SSP,140,Alexandre Sarr,0,
GBF-1,BoJax,Founding Hero Alpha Update,Green Battlefoil,Glow,SSP,195,Bo Jackson,0,
GBF-2,Magic,Magic Johnson Debut,Green Battlefoil,Glow,SSP,190,Magic Johnson,0,
GBF-3,Emmitt-164,Emmitt Smith Debut,Green Battlefoil,Glow,SSP,190,Emmitt Smith,0,
GBF-4,Marino,Dan Marino Debut,Green Battlefoil,Glow,SSP,190,Dan Marino,0,
GBF-5,"Barry ""Cutback"" Sanders",Barry Sanders Debut,Green Battlefoil,Glow,SSP,190,Barry Sanders,0,
GBF-6,Muggsy,Muggsy Bogues Debut,Green Battlefoil,Glow,SSP,185,Muggsy Bogues,0,
GBF-7,Spudnick,Spudd Webb Debut,Green Battlefoil,Glow,SSP,185,Spudd Webb,0,
GBF-8,The Ironman,Cal Ripkin JR Debut,Green Battlefoil,Glow,SSP,185,Cal Ripkin JR,0,
GBF-9,Peek-A-Boo,Picabo Street Debut,Green Battlefoil,Glow,SSP,185,Picabo Street,0,
GBF-10,Wizard,Ozzie Smith Debut,Green Battlefoil,Glow,SSP,180,Ozzie Smith,0,
GBF-11,Joey Jawz,Joey Chestnut Debut,Green Battlefoil,Glow,SSP,180,Joey Chestnut,0,
GBF-12,Bus,Jerome Bettis Debut,Green Battlefoil,Glow,SSP,180,Jerome Bettis,0,
GBF-13,Chicken Man,Wade Boggs Debut,Green Battlefoil,Glow,SSP,180,Wade Boggs,0,
GBF-14,HowBout'em,Jimmy Johnson Debut,Green Battlefoil,Glow,SSP,180,Jimmy Johnson,0,
GBF-15,Sea-Largent,Steve Largent Debut,Green Battlefoil,Glow,SSP,175,Steve Largent,0,
GBF-16,Howietzer,Howie Long Debut,Green Battlefoil,Glow,SSP,175,Howie Long,0,
GBF-17,Goggles,Eric Dickerson Debut,Green Battlefoil,Glow,SSP,175,Eric Dickerson,0,
GBF-18,Steady Eddie,Eddie George Debut,Green Battlefoil,Glow,SSP,175,Eddie George,0,
GBF-19,X.L.,Xavier Legette Alpha Update,Green Battlefoil,Glow,SSP,175,Xavier Legette,0,
GBF-20,Pet Dog,Ethan Petry Debut,Green Battlefoil,Glow,SSP,175,Ethan Petry,0,
GBF-21,Windmill,Dominique Wilkins Debut,Green Battlefoil,Glow,SSP,175,Dominique Wilkins,0,
GBF-22,Boom,Boomer Esiason Debut,Green Battlefoil,Glow,SSP,175,Boomer Esiason,0,
GBF-23,Cameleon,Cameron Brink Debut,Green Battlefoil,Glow,SSP,175,Cameron Brink,0,
GBF-24,Curaçao Kid,Anduw Jones Debut,Green Battlefoil,Glow,SSP,170,Anduw Jones,0,
GBF-25,Sterling,Sterling Sharpe Debut,Green Battlefoil,Glow,SSP,170,Sterling Sharpe,0,
GBF-26,Caveman,Johnny Damon Debut,Green Battlefoil,Glow,SSP,170,Johnny Damon,0,
GBF-27,Lady Magic,Nancy Lieberman Debut,Green Battlefoil,Glow,SSP,170,Nancy Lieberman,0,
GBF-28,Hoge-Ball,Merril Hoge Debut,Green Battlefoil,Glow,SSP,165,Merril Hoge,0,
GBF-29,InVinceable,Vince Young Debut,Green Battlefoil,Glow,SSP,165,Vince Young,0,
GBF-30,Slash,Kordell Stewart Debut,Green Battlefoil,Glow,SSP,165,Kordell Stewart,0,
GBF-31,Tikoff,Fred Biletnikoff Debut,Green Battlefoil,Glow,SSP,165,Fred Biletnikoff,0,
GBF-32,Bone,Jay Buhner Debut,Green Battlefoil,Glow,SSP,165,Jay Buhner,0,
GBF-33,Kurse,Jevon Kearse Debut,Green Battlefoil,Glow,SSP,160,Jevon Kearse,0,
GBF-34,Deep Freeze,George Gervin Debut,Green Battlefoil,Glow,SSP,160,George Gervin,0,
GBF-35,Woody,Darren Woodson Debut,Green Battlefoil,Glow,SSP,160,Darren Woodson,0,
GBF-36,Coopanova,Cynthia Cooper Debut,Green Battlefoil,Glow,SSP,160,Cynthia Cooper,0,
GBF-37,Hard-Drive,Tim Hardaway Debut,Green Battlefoil,Glow,SSP,160,Tim Hardaway,0,
GBF-38,BuckShot,Buck Showalter Debut,Green Battlefoil,Glow,SSP,160,Buck Showalter,0,
GBF-39,Haymaker,Spencer Haywood Debut,Green Battlefoil,Glow,SSP,160,Spencer Haywood,0,
GBF-40,Tank,Bo Said So,Green Battlefoil,Glow,SSP,190,Derrick Henry,0,
GBF-41,Skeee,First Edition,Green Battlefoil,Glow,SSP,185,Paul Skenes,0,
GBF-42,AJax,First Edition,Green Battlefoil,Glow,SSP,185,A'ja Wilson,0,
GBF-43,LeBoss,First Edition,Green Battlefoil,Glow,SSP,140,Lebron James,0,
GBF-44,Merlomes,First Edition,Green Battlefoil,Glow,SSP,140,Patrick Mahomes,0,
GBF-45,Chosen,First Edition,Green Battlefoil,Glow,SSP,140,Juan Soto,0,
GBF-46,Midas,First Edition,Green Battlefoil,Glow,SSP,140,Steph Curry,0,
GBF-47,Bison,First Edition,Green Battlefoil,Glow,SSP,140,Josh Allen,0,
GBF-48,Wargod,First Edition,Green Battlefoil,Glow,SSP,140,Mike Trout,0,
GBF-49,Donny Buckets,First Edition,Green Battlefoil,Glow,SSP,135,Luka Doncic,0,
GBF-50,Warp,First Edition,Green Battlefoil,Glow,SSP,135,Lamar Jackson,0,
GBF-51,Harpoon,First Edition,Green Battlefoil,Glow,SSP,135,Bryca Harper,0,
GBF-52,Mustang,First Edition,Green Battlefoil,Glow,SSP,135,Nikola Jokic,0,
GBF-53,Jaybird,First Edition,Green Battlefoil,Glow,SSP,135,Jayden Daniels,0,
GBF-54,J-Jetts,First Edition,Green Battlefoil,Glow,SSP,135,Justin Jefferson,0,
GBF-55,Merri-Go-Round,First Edition,Green Battlefoil,Glow,SSP,130,Jackson Marrill,0,
GBF-56,Shystep,First Edition,Green Battlefoil,Glow,SSP,130,Shai Gilgeous-Alexander,0,
GBF-57,Ram,First Edition,Green Battlefoil,Glow,SSP,130,Jose Ramirez,0,
GBF-58,Freakshow,First Edition,Green Battlefoil,Glow,SSP,130,Giannis Anteokounmpo,0,
GBF-59,Lightningrod,First Edition,Green Battlefoil,Glow,SSP,130,Julio Rodriguez,0,
GBF-60,Bayou,First Edition,Green Battlefoil,Glow,SSP,130,Ja'marr Chase,0,
GBF-61,McArmyKnife,First Edition,Green Battlefoil,Glow,SSP,125,Christian McCaffrey,0,
GBF-62,Tigre,First Edition,Green Battlefoil,Glow,SSP,125,Miguel Cabrera,0,
GBF-63,Cheetah,First Edition,Green Battlefoil,Glow,SSP,125,Tyreek Hill,0,
GBF-64,Spider,First Edition,Green Battlefoil,Glow,SSP,125,Donovan Mitchell,0,
GBF-65,Crews-Missle,First Edition,Green Battlefoil,Glow,SSP,125,Dylan Crews,0,
GBF-66,Unibrow,First Edition,Green Battlefoil,Glow,SSP,125,Anthony Davis,0,
GBF-67,Exterminaber,First Edition,Green Battlefoil,Glow,SSP,120,Malik Nabers,0,
GBF-68,Bomber,First Edition,Green Battlefoil,Glow,SSP,120,Jordan Alvarez,0,
GBF-69,Juice,First Edition,Green Battlefoil,Glow,SSP,120,Jaylen Brown,0,
GBF-70,Attak,First Edition,Green Battlefoil,Glow,SSP,120,Dak Prescott,0,
GBF-71,ChetMate,First Edition,Green Battlefoil,Glow,SSP,120,Chet Holmgren,0,
GBF-72,Phoenix,First Edition,Green Battlefoil,Glow,SSP,120,Bo Nix,0,
GBF-73,Lieutenant,First Edition,Green Battlefoil,Glow,SSP,115,Dansby Swanson,0,
GBF-74,Snowbear,First Edition,Green Battlefoil,Glow,SSP,115,Pete Alonso,0,
GBF-75,Boltage,First Edition,Green Battlefoil,Glow,SSP,115,Justin Herbert,0,
GBF-76,Librarian,First Edition,Green Battlefoil,Glow,SSP,115,Devin Booker,0,
GBF-77,Aeronaut,First Edition,Green Battlefoil,Glow,SSP,115,Nolan Arenado,0,
GBF-78,Sabotage,First Edition,Green Battlefoil,Glow,SSP,115,Domantas Sabonis,0,
GBF-79,Mic'd Up,First Edition,Green Battlefoil,Glow,SSP,110,MIke Evans,0,
GBF-80,Jambox,First Edition,Green Battlefoil,Glow,SSP,110,Ja Morant,0,
GBF-81,Simon Says,First Edition,Green Battlefoil,Glow,SSP,110,Anfernee Simons,0,
GBF-82,Mr. Irrelevant,First Edition,Green Battlefoil,Glow,SSP,110,Brock Purdy,0,
GBF-83,Pantera,First Edition,Green Battlefoil,Glow,SSP,110,Luis Robert Jr,0,
GBF-84,Rockstar,First Edition,Green Battlefoil,Glow,SSP,110,Jazz Chisholm,0,
GBF-85,Big-Z,First Edition,Green Battlefoil,Glow,SSP,105,Zion Williamson,0,
GBF-86,Clutch,First Edition,Green Battlefoil,Glow,SSP,105,Andrew McCutchen,0,
GBF-87,PukaDot,First Edition,Green Battlefoil,Glow,SSP,105,Puka Nacua,0,
GBF-88,Sprinkler,First Edition,Green Battlefoil,Glow,SSP,105,Luis Arraez,0,
GBF-89,Foxhole,First Edition,Green Battlefoil,Glow,SSP,105,De'Aaron Fox,0,
GBF-90,Thomstone,First Edition,Green Battlefoil,Glow,SSP,105,Brian Thomas Jr,0,
GBF-91,Botto,First Edition,Green Battlefoil,Glow,SSP,100,Joey Votto,0,
GBF-92,Lawman,First Edition,Green Battlefoil,Glow,SSP,100,Trevor Lawrence,0,
GBF-93,Barnacle,First Edition,Green Battlefoil,Glow,SSP,100,Scottie Barnes,0,
GBF-94,Laviathan,First Edition,Green Battlefoil,Glow,SSP,100,Zach Lavine,0,
GBF-95,Breeze,First Edition,Green Battlefoil,Glow,SSP,100,Breece Hall,0,
GBF-96,Gravedigger,First Edition,Green Battlefoil,Glow,SSP,100,Stefon Diggs,0,
GBF-97,D-Hop,First Edition,Green Battlefoil,Glow,SSP,95,Deandre Hopkins,0,
GBF-98,Alien,First Edition,Green Battlefoil,Glow,SSP,95,CJ Abrams,0,
GBF-99,Portalize,First Edition,Green Battlefoil,Glow,SSP,95,Sam Laporta,0,
GBF-100,Torque,First Edition,Green Battlefoil,Glow,SSP,95,Spencer Torkelson,0,
GBF-101,Risarcher,First Edition,Green Battlefoil,Glow,SSP,95,Zaccharie Risacher,0,
GBF-102,Sarrtillery,First Edition,Green Battlefoil,Glow,SSP,95,Alexandre Sarr,0,
OBF-1,BoJax,Founding Hero Alpha Update,Orange Battlefoil,Fire,SP,190,Bo Jackson,0,
OBF-2,Magic,Magic Johnson Debut,Orange Battlefoil,Fire,SP,185,Magic Johnson,0,
OBF-3,Emmitt-164,Emmitt Smith Debut,Orange Battlefoil,Fire,SP,185,Emmitt Smith,0,
OBF-4,Marino,Dan Marino Debut,Orange Battlefoil,Fire,SP,185,Dan Marino,0,
OBF-5,"Barry ""Cutback"" Sanders",Barry Sanders Debut,Orange Battlefoil,Fire,SP,185,Barry Sanders,0,
OBF-6,Muggsy,Muggsy Bogues Debut,Orange Battlefoil,Fire,SP,180,Muggsy Bogues,0,
OBF-7,Spudnick,Spudd Webb Debut,Orange Battlefoil,Fire,SP,180,Spudd Webb,0,
OBF-8,The Ironman,Cal Ripkin JR Debut,Orange Battlefoil,Fire,SP,180,Cal Ripkin JR,0,
OBF-9,Peek-A-Boo,Picabo Street Debut,Orange Battlefoil,Fire,SP,180,Picabo Street,0,
OBF-10,Wizard,Ozzie Smith Debut,Orange Battlefoil,Fire,SP,175,Ozzie Smith,0,
OBF-11,Joey Jawz,Joey Chestnut Debut,Orange Battlefoil,Fire,SP,175,Joey Chestnut,0,
OBF-12,Bus,Jerome Bettis Debut,Orange Battlefoil,Fire,SP,175,Jerome Bettis,0,
OBF-13,Chicken Man,Wade Boggs Debut,Orange Battlefoil,Fire,SP,175,Wade Boggs,0,
OBF-14,HowBout'em,Jimmy Johnson Debut,Orange Battlefoil,Fire,SP,175,Jimmy Johnson,0,
OBF-15,Sea-Largent,Steve Largent Debut,Orange Battlefoil,Fire,SP,165,Steve Largent,0,
OBF-16,Howietzer,Howie Long Debut,Orange Battlefoil,Fire,SP,165,Howie Long,0,
OBF-17,Goggles,Eric Dickerson Debut,Orange Battlefoil,Fire,SP,165,Eric Dickerson,0,
OBF-18,Steady Eddie,Eddie George Debut,Orange Battlefoil,Fire,SP,165,Eddie George,0,
OBF-19,X.L.,Xavier Legette Alpha Update,Orange Battlefoil,Fire,SP,165,Xavier Legette,0,
OBF-20,Pet Dog,Ethan Petry Debut,Orange Battlefoil,Fire,SP,165,Ethan Petry,0,
OBF-21,Windmill,Dominique Wilkins Debut,Orange Battlefoil,Fire,SP,165,Dominique Wilkins,0,
OBF-22,Boom,Boomer Esiason Debut,Orange Battlefoil,Fire,SP,165,Boomer Esiason,0,
OBF-23,Cameleon,Cameron Brink Debut,Orange Battlefoil,Fire,SP,165,Cameron Brink,0,
OBF-24,Curaçao Kid,Anduw Jones Debut,Orange Battlefoil,Fire,SP,160,Anduw Jones,0,
OBF-25,Sterling,Sterling Sharpe Debut,Orange Battlefoil,Fire,SP,160,Sterling Sharpe,0,
OBF-26,Caveman,Johnny Damon Debut,Orange Battlefoil,Fire,SP,160,Johnny Damon,0,
OBF-27,Lady Magic,Nancy Lieberman Debut,Orange Battlefoil,Fire,SP,160,Nancy Lieberman,0,
OBF-28,Hoge-Ball,Merril Hoge Debut,Orange Battlefoil,Fire,SP,155,Merril Hoge,0,
OBF-29,InVinceable,Vince Young Debut,Orange Battlefoil,Fire,SP,155,Vince Young,0,
OBF-30,Slash,Kordell Stewart Debut,Orange Battlefoil,Fire,SP,155,Kordell Stewart,0,
OBF-31,Tikoff,Fred Biletnikoff Debut,Orange Battlefoil,Fire,SP,155,Fred Biletnikoff,0,
OBF-32,Bone,Jay Buhner Debut,Orange Battlefoil,Fire,SP,155,Jay Buhner,0,
OBF-33,Kurse,Jevon Kearse Debut,Orange Battlefoil,Fire,SP,150,Jevon Kearse,0,
OBF-34,Deep Freeze,George Gervin Debut,Orange Battlefoil,Fire,SP,150,George Gervin,0,
OBF-35,Woody,Darren Woodson Debut,Orange Battlefoil,Fire,SP,150,Darren Woodson,0,
OBF-36,Coopanova,Cynthia Cooper Debut,Orange Battlefoil,Fire,SP,150,Cynthia Cooper,0,
OBF-37,Hard-Drive,Tim Hardaway Debut,Orange Battlefoil,Fire,SP,150,Tim Hardaway,0,
OBF-38,BuckShot,Buck Showalter Debut,Orange Battlefoil,Fire,SP,150,Buck Showalter,0,
OBF-39,Haymaker,Spencer Haywood Debut,Orange Battlefoil,Fire,SP,150,Spencer Haywood,0,
OBF-40,Tank,Bo Said So,Orange Battlefoil,Fire,SP,185,Derrick Henry,0,
OBF-41,Skeee,First Edition,Orange Battlefoil,Fire,SP,180,Paul Skenes,0,
OBF-42,AJax,First Edition,Orange Battlefoil,Fire,SP,180,A'ja Wilson,0,
OBF-43,LeBoss,First Edition,Orange Battlefoil,Fire,SP,135,Lebron James,0,
OBF-44,Merlomes,First Edition,Orange Battlefoil,Fire,SP,135,Patrick Mahomes,0,
OBF-45,Chosen,First Edition,Orange Battlefoil,Fire,SP,135,Juan Soto,0,
OBF-46,Midas,First Edition,Orange Battlefoil,Fire,SP,135,Steph Curry,0,
OBF-47,Bison,First Edition,Orange Battlefoil,Fire,SP,135,Josh Allen,0,
OBF-48,Wargod,First Edition,Orange Battlefoil,Fire,SP,135,Mike Trout,0,
OBF-49,Donny Buckets,First Edition,Orange Battlefoil,Fire,SP,130,Luka Doncic,0,
OBF-50,Warp,First Edition,Orange Battlefoil,Fire,SP,130,Lamar Jackson,0,
OBF-51,Harpoon,First Edition,Orange Battlefoil,Fire,SP,130,Bryca Harper,0,
OBF-52,Mustang,First Edition,Orange Battlefoil,Fire,SP,130,Nikola Jokic,0,
OBF-53,Jaybird,First Edition,Orange Battlefoil,Fire,SP,130,Jayden Daniels,0,
OBF-54,J-Jetts,First Edition,Orange Battlefoil,Fire,SP,130,Justin Jefferson,0,
OBF-55,Merri-Go-Round,First Edition,Orange Battlefoil,Fire,SP,125,Jackson Marrill,0,
OBF-56,Shystep,First Edition,Orange Battlefoil,Fire,SP,125,Shai Gilgeous-Alexander,0,
OBF-57,Ram,First Edition,Orange Battlefoil,Fire,SP,125,Jose Ramirez,0,
OBF-58,Freakshow,First Edition,Orange Battlefoil,Fire,SP,125,Giannis Anteokounmpo,0,
OBF-59,Lightningrod,First Edition,Orange Battlefoil,Fire,SP,125,Julio Rodriguez,0,
OBF-60,Bayou,First Edition,Orange Battlefoil,Fire,SP,125,Ja'marr Chase,0,
OBF-61,McArmyKnife,First Edition,Orange Battlefoil,Fire,SP,120,Christian McCaffrey,0,
OBF-62,Tigre,First Edition,Orange Battlefoil,Fire,SP,120,Miguel Cabrera,0,
OBF-63,Cheetah,First Edition,Orange Battlefoil,Fire,SP,120,Tyreek Hill,0,
OBF-64,Spider,First Edition,Orange Battlefoil,Fire,SP,120,Donovan Mitchell,0,
OBF-65,Crews-Missle,First Edition,Orange Battlefoil,Fire,SP,120,Dylan Crews,0,
OBF-66,Unibrow,First Edition,Orange Battlefoil,Fire,SP,120,Anthony Davis,0,
OBF-67,Exterminaber,First Edition,Orange Battlefoil,Fire,SP,115,Malik Nabers,0,
OBF-68,Bomber,First Edition,Orange Battlefoil,Fire,SP,115,Jordan Alvarez,0,
OBF-69,Juice,First Edition,Orange Battlefoil,Fire,SP,115,Jaylen Brown,0,
