Card #,Hero,Variation,Treatment,Weapon,Notation,Power,Athlete Inspiration,Play Cost,Play Ability
OBF-11,Donnie Baseball,Don Mattingly Debut,Orange Battlefoil,Fire,SP,165,Don Mattingly,0,
OBF-12,Boshpit,Chris Bosh Debut,Orange Battlefoil,Fire,SP,165,Chris Bosh,0,
OBF-13,Thurmanator,Thuman Thomas Debut,Orange Battlefoil,Fire,SP,160,Thurman Thomas,0,
OBF-14,Flutie,Doug Flutie Debut,Orange Battlefoil,Fire,SP,160,Doug Flutie,0,
OBF-15,Green-Machine,Jalen Green Debut,Orange Battlefoil,Fire,SP,160,Jalen Green,0,
OBF-16,KAT,Karl-Anthony Towns Debut,Orange Battlefoil,Fire,SP,160,Karl-Anthony Towns,0,
OBF-17,Mean-Joe,Joe Greene Debut,Orange Battlefoil,Fire,SP,160,Mean Joe Greene,0,
OBF-18,Chief,Robert Parish Debut,Orange Battlefoil,Fire,SP,160,Robert Parish,0,
OBF-19,Thrill,Will Clark Debut,Orange Battlefoil,Fire,SP,155,Will Clark,0,
OBF-20,Frostbite,Trae Young Debut,Orange Battlefoil,Fire,SP,155,Trae Young,0,
OBF-21,Blockhale,Kevin McHale Debut,Orange Battlefoil,Fire,SP,155,Kevin Mchale,0,
OBF-22,Timmy,Tim Brown Debut,Orange Battlefoil,Fire,SP,155,Tim Brown,0,
OBF-23,Palmer,Jim Palmer Debut,Orange Battlefoil,Fire,SP,155,Jim Palmer,0,
OBF-24,Thighs Man,Joe Theisman,Orange Battlefoil,Fire,SP,155,Joe Theismann,0,
OBF-25,Rodder,Rod Smith Debut,Orange Battlefoil,Fire,SP,150,Rod Smith,0,
OBF-26,Awesome Dawson,Andre Dawson Debut,Orange Battlefoil,Fire,SP,150,Andre Dawson,0,
OBF-27,Line-Art,Matt Leinart Debut,Orange Battlefoil,Fire,SP,150,Matt Leinart,0,
OBF-28,Swoopes,Sheryl Swoopes Debut,Orange Battlefoil,Fire,SP,150,Sheryl Swoopes,0,
OBF-29,Smoke,Dave Stewart Debut,Orange Battlefoil,Fire,SP,150,Dave Stewart,0,
OBF-30,Man of Steal,Vince Coleman Debut,Orange Battlefoil,Fire,SP,150,Vince Coleman,0,
OBF-31,Showtime,First Edition,Orange Battlefoil,Fire,SP,135,Shohei Ohtani,0,
OBF-32,Matata,First Edition,Orange Battlefoil,Fire,SP,135,Ronald Acuna Jr.,0,
OBF-33,Gaveler,First Edition,Orange Battlefoil,Fire,SP,135,Aaron Judge,0,
OBF-34,Burrocious,First Edition,Orange Battlefoil,Fire,SP,135,Joe Burrow,0,
OBF-35,Victory,First Edition,Orange Battlefoil,Fire,SP,135,Victor Wembenyama,0,
OBF-36,Shrouded,First Edition,Orange Battlefoil,Fire,SP,130,CJ Stroud,0,
OBF-37,Taze'em,First Edition,Orange Battlefoil,Fire,SP,130,Jayson Tatum,0,
OBF-38,Caliber,First Edition,Orange Battlefoil,Fire,SP,130,Caleb Williams,0,
OBF-39,C.C.,First Edition,Orange Battlefoil,Fire,SP,130,Caitlin Clark,0,
OBF-40,Doublecheck,First Edition,Orange Battlefoil,Fire,SP,130,Aaron Rodgers,0,
OBF-41,Cobra,First Edition,Orange Battlefoil,Fire,SP,125,Kevin Durant,0,
OBF-42,Cruze-Control,First Edition,Orange Battlefoil,Fire,SP,125,Elly De La Cruz,0,
OBF-43,Processor,First Edition,Orange Battlefoil,Fire,SP,125,Joel Embiid,0,
OBF-44,Burner,First Edition,Orange Battlefoil,Fire,SP,125,Jalen Brunson,0,
OBF-45,Cowboy,First Edition,Orange Battlefoil,Fire,SP,125,Corey Seager,0,
OBF-46,Yeti,First Edition,Orange Battlefoil,Fire,SP,120,Travis Kelce,0,
OBF-47,Tattoo,First Edition,Orange Battlefoil,Fire,SP,120,Fernando Tatís Jr.,0,
OBF-48,Superbaby,First Edition,Orange Battlefoil,Fire,SP,120,Rafael Devers,0,
OBF-49,Jeesaw,First Edition,Orange Battlefoil,Fire,SP,120,Najee Harris,0,
OBF-50,Tongue-Twister,First Edition,Orange Battlefoil,Fire,SP,120,Tua Tagovailoa,0,
OBF-51,Halo,First Edition,Orange Battlefoil,Fire,SP,115,Angel Reese,0,
OBF-52,Eagle-Eye,First Edition,Orange Battlefoil,Fire,SP,115,Jalen Hurts,0,
OBF-53,Turntable,First Edition,Orange Battlefoil,Fire,SP,115,Trea Turner,0,
OBF-54,Bandelero,First Edition,Orange Battlefoil,Fire,SP,115,Paolo Banchero,0,
OBF-55,Marverati,First Edition,Orange Battlefoil,Fire,SP,115,Marvin Harrison Jr.,0,
OBF-56,Action,First Edition,Orange Battlefoil,Fire,SP,110,Jackson Holliday,0,
OBF-57,Vampire,First Edition,Orange Battlefoil,Fire,SP,110,Vladimir Guerrero Jr.,0,
OBF-58,Jeeves,First Edition,Orange Battlefoil,Fire,SP,110,Jimmy Butler,0,
OBF-59,Carroller,First Edition,Orange Battlefoil,Fire,SP,110,Corbin Carroll,0,
OBF-60,Draco,First Edition,Orange Battlefoil,Fire,SP,110,Drake Maye,0,
OBF-61,Cha-Ching,First Edition,Orange Battlefoil,Fire,SP,105,Jackson Chourio,0,
OBF-62,Time,First Edition,Orange Battlefoil,Fire,SP,105,Damian Lillard,0,
OBF-63,Fungi,First Edition,Orange Battlefoil,Fire,SP,105,Kawhi Leonard,0,
OBF-64,Wild Beard,First Edition,Orange Battlefoil,Fire,SP,105,James Harden,0,
OBF-65,Shepherd,First Edition,Orange Battlefoil,Fire,SP,105,Ceedee Lamb,0,
OBF-66,Ollie,First Edition,Orange Battlefoil,Fire,SP,100,Matt Olson,0,
OBF-67,Tank,First Edition,Orange Battlefoil,Fire,SP,100,Derrick Henry,0,
OBF-68,Grin,First Edition,Orange Battlefoil,Fire,SP,100,Fracisco Lindor,0,
OBF-69,Bammer,First Edition,Orange Battlefoil,Fire,SP,100,Bam Adebayo,0,
OBF-70,Barreler,First Edition,Orange Battlefoil,Fire,SP,100,Cooper Kupp,0,
OBF-71,Cupid,First Edition,Orange Battlefoil,Fire,SP,95,Jordan Love,0,
OBF-72,Javalanche,First Edition,Orange Battlefoil,Fire,SP,95,Jamal Murray,0,
OBF-73,Bionic,First Edition,Orange Battlefoil,Fire,SP,95,Carlos Correa,0,
OBF-74,Stitcher,First Edition,Orange Battlefoil,Fire,SP,95,Jonathan Taylor,0,
OBF-75,Triple Threat,First Edition,Orange Battlefoil,Fire,SP,95,Lamelo Ball,0,
OBF-76,BoJax,Founding Hero,Orange Battlefoil,Fire,SP,190,Bo Jackson,0,
BBF-1,A.I.,Allen Iverson Debut,Blue Battlefoil,Ice,SP,185,Allen Iverson,0,
BBF-2,Young-Gunner,Steve Young Debut,Blue Battlefoil,Ice,SP,185,Steve Young,0,
BBF-3,Leducky,First Edition,Blue Battlefoil,Ice,SP,185,Katie Ledecky,0,
BBF-4,Boz,Brian Bosworth Debut,Blue Battlefoil,Ice,SP,180,Brian Bosworth,0,
BBF-5,Cruschman,Adley Rutshman Debut,Blue Battlefoil,Ice,SP,180,Adley Rutschman,0,
BBF-6,Allenwrench,Marcus Allen Debut,Blue Battlefoil,Ice,SP,180,Marcus Allen,0,
BBF-7,Star-Bach,Roger Staubach Debut,Blue Battlefoil,Ice,SP,175,Roger Staubach,0,
BBF-8,Grand-Ma-Ma,Larry Johnson Debut,Blue Battlefoil,Ice,SP,175,Larry Johnson,0,
BBF-9,Amon-Ra,Amon-Ra St. Brown Debut,Blue Battlefoil,Ice,SP,175,Amon-Ra St. Brown,0,
BBF-10,Waddler,Jaylen Waddle Debut,Blue Battlefoil,Ice,SP,165,Jaylen Waddle,0,
BBF-11,Donnie Baseball,Don Mattingly Debut,Blue Battlefoil,Ice,SP,165,Don Mattingly,0,
BBF-12,Boshpit,Chris Bosh Debut,Blue Battlefoil,Ice,SP,165,Chris Bosh,0,
BBF-13,Thurmanator,Thuman Thomas Debut,Blue Battlefoil,Ice,SP,160,Thurman Thomas,0,
BBF-14,Flutie,Doug Flutie Debut,Blue Battlefoil,Ice,SP,160,Doug Flutie,0,
BBF-15,Green-Machine,Jalen Green Debut,Blue Battlefoil,Ice,SP,160,Jalen Green,0,
BBF-16,KAT,Karl-Anthony Towns Debut,Blue Battlefoil,Ice,SP,160,Karl-Anthony Towns,0,
BBF-17,Mean-Joe,Joe Greene Debut,Blue Battlefoil,Ice,SP,160,Mean Joe Greene,0,
BBF-18,Chief,Robert Parish Debut,Blue Battlefoil,Ice,SP,160,Robert Parish,0,
BBF-19,Thrill,Will Clark Debut,Blue Battlefoil,Ice,SP,155,Will Clark,0,
BBF-20,Frostbite,Trae Young Debut,Blue Battlefoil,Ice,SP,155,Trae Young,0,
BBF-21,Blockhale,Kevin McHale Debut,Blue Battlefoil,Ice,SP,155,Kevin Mchale,0,
BBF-22,Timmy,Tim Brown Debut,Blue Battlefoil,Ice,SP,155,Tim Brown,0,
BBF-23,Palmer,Jim Palmer Debut,Blue Battlefoil,Ice,SP,155,Jim Palmer,0,
BBF-24,Thighs Man,Joe Theisman,Blue Battlefoil,Ice,SP,155,Joe Theismann,0,
BBF-25,Rodder,Rod Smith Debut,Blue Battlefoil,Ice,SP,150,Rod Smith,0,
BBF-26,Awesome Dawson,Andre Dawson Debut,Blue Battlefoil,Ice,SP,150,Andre Dawson,0,
BBF-27,Line-Art,Matt Leinart Debut,Blue Battlefoil,Ice,SP,150,Matt Leinart,0,
BBF-28,Swoopes,Sheryl Swoopes Debut,Blue Battlefoil,Ice,SP,150,Sheryl Swoopes,0,
BBF-29,Smoke,Dave Stewart Debut,Blue Battlefoil,Ice,SP,150,Dave Stewart,0,
BBF-30,Man of Steal,Vince Coleman Debut,Blue Battlefoil,Ice,SP,150,Vince Coleman,0,
BBF-31,Showtime,First Edition,Blue Battlefoil,Ice,SP,135,Shohei Ohtani,0,
BBF-32,Matata,First Edition,Blue Battlefoil,Ice,SP,135,Ronald Acuna Jr.,0,
BBF-33,Gaveler,First Edition,Blue Battlefoil,Ice,SP,135,Aaron Judge,0,
BBF-34,Burrocious,First Edition,Blue Battlefoil,Ice,SP,135,Joe Burrow,0,
BBF-35,Victory,First Edition,Blue Battlefoil,Ice,SP,135,Victor Wembenyama,0,
BBF-36,Shrouded,First Edition,Blue Battlefoil,Ice,SP,130,CJ Stroud,0,
BBF-37,Taze'em,First Edition,Blue Battlefoil,Ice,SP,130,Jayson Tatum,0,
BBF-38,Caliber,First Edition,Blue Battlefoil,Ice,SP,130,Caleb Williams,0,
BBF-39,C.C.,First Edition,Blue Battlefoil,Ice,SP,130,Caitlin Clark,0,
BBF-40,Doublecheck,First Edition,Blue Battlefoil,Ice,SP,130,Aaron Rodgers,0,
BBF-41,Cobra,First Edition,Blue Battlefoil,Ice,SP,125,Kevin Durant,0,
BBF-42,Cruze-Control,First Edition,Blue Battlefoil,Ice,SP,125,Elly De La Cruz,0,
BBF-43,Processor,First Edition,Blue Battlefoil,Ice,SP,125,Joel Embiid,0,
BBF-44,Burner,First Edition,Blue Battlefoil,Ice,SP,125,Jalen Brunson,0,
BBF-45,Cowboy,First Edition,Blue Battlefoil,Ice,SP,125,Corey Seager,0,
BBF-46,Yeti,First Edition,Blue Battlefoil,Ice,SP,120,Travis Kelce,0,
BBF-47,Tattoo,First Edition,Blue Battlefoil,Ice,SP,120,Fernando Tatís Jr.,0,
BBF-48,Superbaby,First Edition,Blue Battlefoil,Ice,SP,120,Rafael Devers,0,
BBF-49,Jeesaw,First Edition,Blue Battlefoil,Ice,SP,120,Najee Harris,0,
BBF-50,Tongue-Twister,First Edition,Blue Battlefoil,Ice,SP,120,Tua Tagovailoa,0,
BBF-51,Halo,First Edition,Blue Battlefoil,Ice,SP,115,Angel Reese,0,
BBF-52,Eagle-Eye,First Edition,Blue Battlefoil,Ice,SP,115,Jalen Hurts,0,
BBF-53,Turntable,First Edition,Blue Battlefoil,Ice,SP,115,Trea Turner,0,
BBF-54,Bandelero,First Edition,Blue Battlefoil,Ice,SP,115,Paolo Banchero,0,
BBF-55,Marverati,First Edition,Blue Battlefoil,Ice,SP,115,Marvin Harrison Jr.,0,
BBF-56,Action,First Edition,Blue Battlefoil,Ice,SP,110,Jackson Holliday,0,
BBF-57,Vampire,First Edition,Blue Battlefoil,Ice,SP,110,Vladimir Guerrero Jr.,0,
BBF-58,Jeeves,First Edition,Blue Battlefoil,Ice,SP,110,Jimmy Butler,0,
BBF-59,Carroller,First Edition,Blue Battlefoil,Ice,SP,110,Corbin Carroll,0,
BBF-60,Draco,First Edition,Blue Battlefoil,Ice,SP,110,Drake Maye,0,
BBF-61,Cha-Ching,First Edition,Blue Battlefoil,Ice,SP,105,Jackson Chourio,0,
BBF-62,Time,First Edition,Blue Battlefoil,Ice,SP,105,Damian Lillard,0,
BBF-63,Fungi,First Edition,Blue Battlefoil,Ice,SP,105,Kawhi Leonard,0,
BBF-64,Wild Beard,First Edition,Blue Battlefoil,Ice,SP,105,James Harden,0,
BBF-65,Shepherd,First Edition,Blue Battlefoil,Ice,SP,105,Ceedee Lamb,0,
BBF-66,Ollie,First Edition,Blue Battlefoil,Ice,SP,100,Matt Olson,0,
BBF-67,Tank,First Edition,Blue Battlefoil,Ice,SP,100,Derrick Henry,0,
BBF-68,Grin,First Edition,Blue Battlefoil,Ice,SP,100,Fracisco Lindor,0,
BBF-69,Bammer,First Edition,Blue Battlefoil,Ice,SP,100,Bam Adebayo,0,
BBF-70,Barreler,First Edition,Blue Battlefoil,Ice,SP,100,Cooper Kupp,0,
BBF-71,Cupid,First Edition,Blue Battlefoil,Ice,SP,95,Jordan Love,0,
BBF-72,Javalanche,First Edition,Blue Battlefoil,Ice,SP,95,Jamal Murray,0,
BBF-73,Bionic,First Edition,Blue Battlefoil,Ice,SP,95,Carlos Correa,0,
BBF-74,Stitcher,First Edition,Blue Battlefoil,Ice,SP,95,Jonathan Taylor,0,
BBF-75,Triple Threat,First Edition,Blue Battlefoil,Ice,SP,95,Lamelo Ball,0,
BBF-76,BoJax,Founding Hero,Blue Battlefoil,Ice,SP,190,Bo Jackson,0,
SBF-1,Showtime,First Edition,Silver Battlefoil,STEEL,,130,Shohei Ohtani,0,
SBF-2,Matata,First Edition,Silver Battlefoil,STEEL,,130,Ronald Acuna Jr.,0,
SBF-3,Gaveler,First Edition,Silver Battlefoil,STEEL,,130,Aaron Judge,0,
SBF-4,Burrocious,First Edition,Silver Battlefoil,STEEL,,130,Joe Burrow,0,
SBF-5,Victory,First Edition,Silver Battlefoil,STEEL,,130,Victor Wembenyama,0,
SBF-6,Shrouded,First Edition,Silver Battlefoil,STEEL,,125,CJ Stroud,0,
SBF-7,Taze'em,First Edition,Silver Battlefoil,STEEL,,125,Jayson Tatum,0,
SBF-8,Caliber,First Edition,Silver Battlefoil,STEEL,,125,Caleb Williams,0,
SBF-9,C.C.,First Edition,Silver Battlefoil,STEEL,,125,Caitlin Clark,0,
SBF-10,Doublecheck,First Edition,Silver Battlefoil,STEEL,,125,Aaron Rodgers,0,
SBF-11,Cobra,First Edition,Silver Battlefoil,STEEL,,120,Kevin Durant,0,
SBF-12,Cruze-Control,First Edition,Silver Battlefoil,STEEL,,120,Elly De La Cruz,0,
SBF-13,Processor,First Edition,Silver Battlefoil,STEEL,,120,Joel Embiid,0,
SBF-14,Burner,First Edition,Silver Battlefoil,STEEL,,120,Jalen Brunson,0,
SBF-15,Cowboy,First Edition,Silver Battlefoil,STEEL,,120,Corey Seager,0,
SBF-16,Yeti,First Edition,Silver Battlefoil,STEEL,,115,Travis Kelce,0,
SBF-17,Tattoo,First Edition,Silver Battlefoil,STEEL,,115,Fernando Tatís Jr.,0,
SBF-18,Superbaby,First Edition,Silver Battlefoil,STEEL,,115,Rafael Devers,0,
SBF-19,Jeesaw,First Edition,Silver Battlefoil,STEEL,,115,Najee Harris,0,
SBF-20,Tongue-Twister,First Edition,Silver Battlefoil,STEEL,,115,Tua Tagovailoa,0,
SBF-21,Halo,First Edition,Silver Battlefoil,STEEL,,110,Angel Reese,0,
SBF-22,Eagle-Eye,First Edition,Silver Battlefoil,STEEL,,110,Jalen Hurts,0,
SBF-23,Turntable,First Edition,Silver Battlefoil,STEEL,,110,Trea Turner,0,
SBF-24,Bandelero,First Edition,Silver Battlefoil,STEEL,,110,Paolo Banchero,0,
SBF-25,Marverati,First Edition,Silver Battlefoil,STEEL,,110,Marvin Harrison Jr.,0,
SBF-26,Action,First Edition,Silver Battlefoil,STEEL,,105,Jackson Holliday,0,
SBF-27,Vampire,First Edition,Silver Battlefoil,STEEL,,105,Vladimir Guerrero Jr.,0,
SBF-28,Jeeves,First Edition,Silver Battlefoil,STEEL,,105,Jimmy Butler,0,
SBF-29,Carroller,First Edition,Silver Battlefoil,STEEL,,105,Corbin Carroll,0,
SBF-30,Draco,First Edition,Silver Battlefoil,STEEL,,105,Drake Maye,0,
SBF-31,Cha-Ching,First Edition,Silver Battlefoil,STEEL,,100,Jackson Chourio,0,
SBF-32,Time,First Edition,Silver Battlefoil,STEEL,,100,Damian Lillard,0,
SBF-33,Fungi,First Edition,Silver Battlefoil,STEEL,,100,Kawhi Leonard,0,
SBF-34,Wild Beard,First Edition,Silver Battlefoil,STEEL,,100,James Harden,0,
SBF-35,Shepherd,First Edition,Silver Battlefoil,STEEL,,100,Ceedee Lamb,0,
SBF-36,Ollie,First Edition,Silver Battlefoil,STEEL,,95,Matt Olson,0,
SBF-37,Tank,First Edition,Silver Battlefoil,STEEL,,95,Derrick Henry,0,
SBF-38,Grin,First Edition,Silver Battlefoil,STEEL,,95,Fracisco Lindor,0,
SBF-39,Bammer,First Edition,Silver Battlefoil,STEEL,,95,Bam Adebayo,0,
SBF-40,Barreler,First Edition,Silver Battlefoil,STEEL,,95,Cooper Kupp,0,
SBF-41,Cupid,First Edition,Silver Battlefoil,STEEL,,90,Jordan Love,0,
SBF-42,Javalanche,First Edition,Silver Battlefoil,STEEL,,90,Jamal Murray,0,
SBF-43,Bionic,First Edition,Silver Battlefoil,STEEL,,90,Carlos Correa,0,
SBF-44,Stitcher,First Edition,Silver Battlefoil,STEEL,,90,Jonathan Taylor,0,
SBF-45,Triple Threat,First Edition,Silver Battlefoil,STEEL,,90,Lamelo Ball,0,
RAD-1,A.I.,Allen Iverson Debut,80's Rad Battlefoil,Hex,SP,200,Allen Iverson,0,
RAD-2,A.I.,Allen Iverson Debut,80's Rad Battlefoil,GLOW,SP,190,Allen Iverson,0,
RAD-3,A.I.,Allen Iverson Debut,80's Rad Battlefoil,Fire,SP,185,Allen Iverson,0,
RAD-4,A.I.,Allen Iverson Debut,80's Rad Battlefoil,Ice,SP,185,Allen Iverson,0,
RAD-5,A.I.,Allen Iverson Debut,80's Rad Battlefoil,Steel,SP,170,Allen Iverson,0,
RAD-6,Young-Gunner,Steve Young Debut,80's Rad Battlefoil,Hex,SP,200,Steve Young,0,
RAD-7,Young-Gunner,Steve Young Debut,80's Rad Battlefoil,GLOW,SP,190,Steve Young,0,
RAD-8,Young-Gunner,Steve Young Debut,80's Rad Battlefoil,Fire,SP,185,Steve Young,0,
RAD-9,Young-Gunner,Steve Young Debut,80's Rad Battlefoil,Ice,SP,185,Steve Young,0,
RAD-10,Young-Gunner,Steve Young Debut,80's Rad Battlefoil,Steel,SP,170,Steve Young,0,
RAD-11,Leducky,First Edition,80's Rad Battlefoil,Hex,SP,200,Katie Ledecky,0,
RAD-12,Leducky,First Edition,80's Rad Battlefoil,GLOW,SP,190,Katie Ledecky,0,
RAD-13,Leducky,First Edition,80's Rad Battlefoil,Fire,SP,185,Katie Ledecky,0,
RAD-14,Leducky,First Edition,80's Rad Battlefoil,Ice,SP,185,Katie Ledecky,0,
RAD-15,Leducky,First Edition,80's Rad Battlefoil,Steel,SP,170,Katie Ledecky,0,
RAD-16,Boz,Brian Bosworth Debut,80's Rad Battlefoil,Hex,SP,195,Brian Bosworth,0,
RAD-17,Boz,Brian Bosworth Debut,80's Rad Battlefoil,GLOW,SP,185,Brian Bosworth,0,
RAD-18,Boz,Brian Bosworth Debut,80's Rad Battlefoil,Fire,SP,180,Brian Bosworth,0,
RAD-19,Boz,Brian Bosworth Debut,80's Rad Battlefoil,Ice,SP,180,Brian Bosworth,0,
RAD-20,Boz,Brian Bosworth Debut,80's Rad Battlefoil,Steel,SP,165,Brian Bosworth,0,
RAD-21,Cruschman,Adley Rutshman Debut,80's Rad Battlefoil,Hex,SP,195,Adley Rutschman,0,
RAD-22,Cruschman,Adley Rutshman Debut,80's Rad Battlefoil,GLOW,SP,185,Adley Rutschman,0,
RAD-23,Cruschman,Adley Rutshman Debut,80's Rad Battlefoil,Fire,SP,180,Adley Rutschman,0,
RAD-24,Cruschman,Adley Rutshman Debut,80's Rad Battlefoil,Ice,SP,180,Adley Rutschman,0,
RAD-25,Cruschman,Adley Rutshman Debut,80's Rad Battlefoil,Steel,SP,165,Adley Rutschman,0,
RAD-26,Allenwrench,Marcus Allen Debut,80's Rad Battlefoil,Hex,SP,195,Marcus Allen,0,
RAD-27,Allenwrench,Marcus Allen Debut,80's Rad Battlefoil,GLOW,SP,185,Marcus Allen,0,
RAD-28,Allenwrench,Marcus Allen Debut,80's Rad Battlefoil,Fire,SP,180,Marcus Allen,0,
RAD-29,Allenwrench,Marcus Allen Debut,80's Rad Battlefoil,Ice,SP,180,Marcus Allen,0,
RAD-30,Allenwrench,Marcus Allen Debut,80's Rad Battlefoil,Steel,SP,165,Marcus Allen,0,
RAD-31,Star-Bach,Roger Staubach Debut,80's Rad Battlefoil,Hex,SP,190,Roger Staubach,0,
RAD-32,Star-Bach,Roger Staubach Debut,80's Rad Battlefoil,GLOW,SP,180,Roger Staubach,0,
RAD-33,Star-Bach,Roger Staubach Debut,80's Rad Battlefoil,Fire,SP,175,Roger Staubach,0,
RAD-34,Star-Bach,Roger Staubach Debut,80's Rad Battlefoil,Ice,SP,175,Roger Staubach,0,
RAD-35,Star-Bach,Roger Staubach Debut,80's Rad Battlefoil,Steel,SP,160,Roger Staubach,0,
RAD-36,Grand-Ma-Ma,Larry Johnson Debut,80's Rad Battlefoil,Hex,SP,190,Larry Johnson,0,
RAD-37,Grand-Ma-Ma,Larry Johnson Debut,80's Rad Battlefoil,GLOW,SP,180,Larry Johnson,0,
RAD-38,Grand-Ma-Ma,Larry Johnson Debut,80's Rad Battlefoil,Fire,SP,175,Larry Johnson,0,
RAD-39,Grand-Ma-Ma,Larry Johnson Debut,80's Rad Battlefoil,Ice,SP,175,Larry Johnson,0,
RAD-40,Grand-Ma-Ma,Larry Johnson Debut,80's Rad Battlefoil,Steel,SP,160,Larry Johnson,0,
RAD-41,Amon-Ra,Amon-Ra St. Brown Debut,80's Rad Battlefoil,Hex,SP,190,Amon-Ra St. Brown,0,
RAD-42,Amon-Ra,Amon-Ra St. Brown Debut,80's Rad Battlefoil,GLOW,SP,180,Amon-Ra St. Brown,0,
RAD-43,Amon-Ra,Amon-Ra St. Brown Debut,80's Rad Battlefoil,Fire,SP,175,Amon-Ra St. Brown,0,
RAD-44,Amon-Ra,Amon-Ra St. Brown Debut,80's Rad Battlefoil,Ice,SP,175,Amon-Ra St. Brown,0,
RAD-45,Amon-Ra,Amon-Ra St. Brown Debut,80's Rad Battlefoil,Steel,SP,160,Amon-Ra St. Brown,0,
RAD-46,Waddler,Jaylen Waddle Debut,80's Rad Battlefoil,Hex,SP,185,Jaylen Waddle,0,
RAD-47,Waddler,Jaylen Waddle Debut,80's Rad Battlefoil,GLOW,SP,175,Jaylen Waddle,0,
RAD-48,Waddler,Jaylen Waddle Debut,80's Rad Battlefoil,Fire,SP,165,Jaylen Waddle,0,
RAD-49,Waddler,Jaylen Waddle Debut,80's Rad Battlefoil,Ice,SP,165,Jaylen Waddle,0,
RAD-50,Waddler,Jaylen Waddle Debut,80's Rad Battlefoil,Steel,SP,155,Jaylen Waddle,0,
RAD-51,Donnie Baseball,Don Mattingly Debut,80's Rad Battlefoil,Hex,SP,185,Don Mattingly,0,
RAD-52,Donnie Baseball,Don Mattingly Debut,80's Rad Battlefoil,GLOW,SP,175,Don Mattingly,0,
RAD-53,Donnie Baseball,Don Mattingly Debut,80's Rad Battlefoil,Fire,SP,165,Don Mattingly,0,
RAD-54,Donnie Baseball,Don Mattingly Debut,80's Rad Battlefoil,Ice,SP,165,Don Mattingly,0,
RAD-55,Donnie Baseball,Don Mattingly Debut,80's Rad Battlefoil,Steel,SP,155,Don Mattingly,0,
RAD-56,Boshpit,Chris Bosh Debut,80's Rad Battlefoil,Hex,SP,185,Chris Bosh,0,
RAD-57,Boshpit,Chris Bosh Debut,80's Rad Battlefoil,GLOW,SP,175,Chris Bosh,0,
RAD-58,Boshpit,Chris Bosh Debut,80's Rad Battlefoil,Fire,SP,165,Chris Bosh,0,
RAD-59,Boshpit,Chris Bosh Debut,80's Rad Battlefoil,Ice,SP,165,Chris Bosh,0,
RAD-60,Boshpit,Chris Bosh Debut,80's Rad Battlefoil,Steel,SP,155,Chris Bosh,0,
RAD-61,Thurmanator,Thuman Thomas Debut,80's Rad Battlefoil,Hex,SP,180,Thurman Thomas,0,
RAD-62,Thurmanator,Thuman Thomas Debut,80's Rad Battlefoil,GLOW,SP,170,Thurman Thomas,0,
RAD-63,Thurmanator,Thuman Thomas Debut,80's Rad Battlefoil,Fire,SP,160,Thurman Thomas,0,
RAD-64,Thurmanator,Thuman Thomas Debut,80's Rad Battlefoil,Ice,SP,160,Thurman Thomas,0,
RAD-65,Thurmanator,Thuman Thomas Debut,80's Rad Battlefoil,Steel,SP,150,Thurman Thomas,0,
RAD-66,Flutie,Doug Flutie Debut,80's Rad Battlefoil,Hex,SP,180,Doug Flutie,0,
RAD-67,Flutie,Doug Flutie Debut,80's Rad Battlefoil,GLOW,SP,170,Doug Flutie,0,
RAD-68,Flutie,Doug Flutie Debut,80's Rad Battlefoil,Fire,SP,160,Doug Flutie,0,
RAD-69,Flutie,Doug Flutie Debut,80's Rad Battlefoil,Ice,SP,160,Doug Flutie,0,
RAD-70,Flutie,Doug Flutie Debut,80's Rad Battlefoil,Steel,SP,150,Doug Flutie,0,
RAD-71,Green-Machine,Jalen Green Debut,80's Rad Battlefoil,Hex,SP,180,Jalen Green,0,
RAD-72,Green-Machine,Jalen Green Debut,80's Rad Battlefoil,GLOW,SP,170,Jalen Green,0,
RAD-73,Green-Machine,Jalen Green Debut,80's Rad Battlefoil,Fire,SP,160,Jalen Green,0,
RAD-74,Green-Machine,Jalen Green Debut,80's Rad Battlefoil,Ice,SP,160,Jalen Green,0,
RAD-75,Green-Machine,Jalen Green Debut,80's Rad Battlefoil,Steel,SP,150,Jalen Green,0,
RAD-76,KAT,Karl-Anthony Towns Debut,80's Rad Battlefoil,Hex,SP,180,Karl-Anthony Towns,0,
RAD-77,KAT,Karl-Anthony Towns Debut,80's Rad Battlefoil,GLOW,SP,170,Karl-Anthony Towns,0,
RAD-78,KAT,Karl-Anthony Towns Debut,80's Rad Battlefoil,Fire,SP,160,Karl-Anthony Towns,0,
RAD-79,KAT,Karl-Anthony Towns Debut,80's Rad Battlefoil,Ice,SP,160,Karl-Anthony Towns,0,
RAD-80,KAT,Karl-Anthony Towns Debut,80's Rad Battlefoil,Steel,SP,150,Karl-Anthony Towns,0,
RAD-81,Mean-Joe,Joe Greene Debut,80's Rad Battlefoil,Hex,SP,180,Mean Joe Greene,0,
RAD-82,Mean-Joe,Joe Greene Debut,80's Rad Battlefoil,GLOW,SP,170,Mean Joe Greene,0,
RAD-83,Mean-Joe,Joe Greene Debut,80's Rad Battlefoil,Fire,SP,160,Mean Joe Greene,0,
RAD-84,Mean-Joe,Joe Greene Debut,80's Rad Battlefoil,Ice,SP,160,Mean Joe Greene,0,
