bv_id,external_card_number,internal_card_number,name,type,set,sub_set,variations,element,power,cost,image_url,is_placeholder,filename,download_status,error
469,FT-93,FT-093,Barnacle,Hero,Alpha,2025 Update,Fire Tracks Battlefoil,Fire,95,,https://images.bazookavault.com/card_fronts/alpha_update_2025/FIRE-TRACKS-Base/FIRE-TRACKS-Base_page-0051-bz1.webp,0,FT-93_Barnacle_Fire_P95.webp,exists,
470,GBF-93,GBF-093,Barnacle,Hero,Alpha,2025 Update,Green Battlefoil,Glow,100,,https://images.bazookavault.com/card_fronts/alpha_update_2025/Glow-GreenBattleFoil/Glow-GreenBattleFoil_page-0093-bz1.webp,0,GBF-93_Barnacle_Glow_P100.webp,exists,
471,GLBF-261,GLBF-261,Barnacle,Hero,Alpha,2025 Update,Grandma's Linoleum Battlefoil,Hex,145,,https://images.bazookavault.com/card_fronts/alpha_update_2025/Linoleum-Hex/Linoleum-Hex_page-0093-bz1.webp,0,GLBF-261_Barnacle_Hex_P145.webp,exists,
472,GLBF-321,GLBF-321,Barnacle,Hero,Alpha,2025 Update,Grandma's Linoleum Battlefoil,Glow,100,,https://images.bazookavault.com/card_fronts/alpha_update_2025/Linoleum-Glow/Linoleum-Glow_page-0093-bz1.webp,0,GLBF-321_Barnacle_Glow_P100.webp,ok,
473,GLBF-381,GLBF-381,Barnacle,Hero,Alpha,2025 Update,Grandma's Linoleum Battlefoil,Fire,95,,https://images.bazookavault.com/card_fronts/alpha_update_2025/Linoleum-Fire/Linoleum-Fire_page-0093-bz1.webp,0,GLBF-381_Barnacle_Fire_P95.webp,ok,
474,GLBF-441,GLBF-441,Barnacle,Hero,Alpha,2025 Update,Grandma's Linoleum Battlefoil,Ice,95,,https://images.bazookavault.com/card_fronts/alpha_update_2025/Linoleum-Ice/Linoleum-Ice_page-0093-bz1.webp,0,GLBF-441_Barnacle_Ice_P95.webp,ok,
475,GLBF-501,GLBF-501,Barnacle,Hero,Alpha,2025 Update,Grandma's Linoleum Battlefoil,Steel,90,,https://images.bazookavault.com/card_fronts/alpha_update_2025/Linoleum-Steel/Linoleum-Steel_page-0093-bz1.webp,0,GLBF-501_Barnacle_Steel_P90.webp,exists,
476,HBF-51,HBF-051,Barnacle,Hero,Alpha,2025 Update,Headlines Battlefoil,Steel,90,,https://images.bazookavault.com/card_fronts/alpha_update_2025/Headlines-Silver/Headlines-Silver_page-0051-bz1.webp,0,HBF-51_Barnacle_Steel_P90.webp,ok,
477,MI-93,MI-093,Barnacle,Hero,Alpha,2025 Update,Miami Ice Battlefoil,Ice,95,,https://images.bazookavault.com/card_fronts/alpha_update_2025/MIAMI/MIAMI_page-0093-bz1.webp,0,MI-93_Barnacle_Ice_P95.webp,ok,
428,BL-P55,BL-P055,Bandelero,Hero,Alpha,Blast,Pink Blast,Hex,165,,https://images.bazookavault.com/card_fronts/Temporary_Blast_Hex-bz1.webp,1,,,
429,BL-S55,BL-S055,Bandelero,Hero,Alpha,Blast,Silver Blast,Steel,110,,https://images.bazookavault.com/card_fronts/Temporary_Blast_Steel-bz1.webp,1,,,
430,GBF-54,GBF-54,Bandelero,Hero,Alpha,2024 Release,Green Battlefoil,Glow,120,,https://images.bazookavault.com/card_fronts/2025/alphaedition-sets-invertedbattlefoils130-1-bz1.webp,0,GBF-54_Bandelero_Glow_P120.webp,exists,
431,GLBF-266,GLBF-266,Bandelero,Hero,Alpha,2024 Release,Grandma's Linoleum Battlefoil,Hex,165,,https://images.bazookavault.com/card_fronts/2025/alphaedition-sets-linoleum266-1-bz1.webp,0,GLBF-266_Bandelero_Hex_P165.webp,exists,
432,GLBF-267,GLBF-267,Bandelero,Hero,Alpha,2024 Release,Grandma's Linoleum Battlefoil,Glow,120,,https://images.bazookavault.com/card_fronts/2025/alphaedition-sets-linoleum267-1-bz1.webp,0,GLBF-267_Bandelero_Glow_P120.webp,exists,
433,GLBF-268,GLBF-268,Bandelero,Hero,Alpha,2024 Release,Grandma's Linoleum Battlefoil,Fire,115,,https://images.bazookavault.com/card_fronts/2025/alphaedition-sets-linoleum268-1-bz1.webp,0,GLBF-268_Bandelero_Fire_P115.webp,exists,
434,GLBF-269,GLBF-269,Bandelero,Hero,Alpha,2024 Release,Grandma's Linoleum Battlefoil,Ice,115,,https://images.bazookavault.com/card_fronts/2025/alphaedition-sets-linoleum269-1-bz1.webp,0,GLBF-269_Bandelero_Ice_P115.webp,exists,
435,GLBF-270,GLBF-270,Bandelero,Hero,Alpha,2024 Release,Grandma's Linoleum Battlefoil,Steel,110,,https://images.bazookavault.com/card_fronts/2025/alphaedition-sets-linoleum270-1-bz1.webp,0,GLBF-270_Bandelero_Steel_P110.webp,exists,
436,HBF-24,HBF-24,Bandelero,Hero,Alpha,2024 Release,Headlines Battlefoil,Steel,110,,https://images.bazookavault.com/card_fronts/2025/alphaedition-sets-headlines24-1-bz1.webp,0,HBF-24_Bandelero_Steel_P110.webp,exists,
437,OBF-54,OBF-54,Bandelero,Hero,Alpha,2024 Release,Orange Battlefoil,Fire,115,,https://images.bazookavault.com/card_fronts/2025/alphaedition-sets-invertedbattlefoils206-1-bz1.webp,0,OBF-54_Bandelero_Fire_P115.webp,exists,
438,PBF-54,PBF-54,Bandelero,Hero,Alpha,2024 Release,Pink Battlefoil,Hex,165,,https://images.bazookavault.com/card_fronts/2025/alphaedition-sets-invertedbattlefoils54-1-bz1.webp,0,PBF-54_Bandelero_Hex_P165.webp,exists,
439,RAD-266,RAD-266,Bandelero,Hero,Alpha,2024 Release,80's Rad Battlefoil,Hex,165,,https://images.bazookavault.com/card_fronts/2025/alphaedition-sets-rad266-1-bz1.webp,0,RAD-266_Bandelero_Hex_P165.webp,exists,
440,RAD-267,RAD-267,Bandelero,Hero,Alpha,2024 Release,80's Rad Battlefoil,Glow,120,,https://images.bazookavault.com/card_fronts/2025/alphaedition-sets-rad267-1-bz1.webp,0,RAD-267_Bandelero_Glow_P120.webp,exists,
441,RAD-268,RAD-268,Bandelero,Hero,Alpha,2024 Release,80's Rad Battlefoil,Fire,115,,https://images.bazookavault.com/card_fronts/2025/alphaedition-sets-rad268-1-bz1.webp,0,RAD-268_Bandelero_Fire_P115.webp,exists,
442,RAD-269,RAD-269,Bandelero,Hero,Alpha,2024 Release,80's Rad Battlefoil,Ice,115,,https://images.bazookavault.com/card_fronts/2025/alphaedition-sets-rad269-1-bz1.webp,0,RAD-269_Bandelero_Ice_P115.webp,exists,
443,RAD-270,RAD-270,Bandelero,Hero,Alpha,2024 Release,80's Rad Battlefoil,Steel,110,,https://images.bazookavault.com/card_fronts/2025/alphaedition-sets-rad270-1-bz1.webp,0,RAD-270_Bandelero_Steel_P110.webp,exists,
444,SBF-24,SBF-24,Bandelero,Hero,Alpha,2024 Release,Silver Battlefoil,Steel,110,,https://images.bazookavault.com/card_fronts/2025/alphaedition-sets-invertedbattlefoils328-1-bz1.webp,0,SBF-24_Bandelero_Steel_P110.webp,exists,
445,SF-54,SF-54,Bandelero,Hero,Alpha,2024 Release,Superfoil,Super,165,,https://images.bazookavault.com/card_fronts/2025/alphaedition-sets-superfoils54-1-bz1.webp,0,SF-54_Bandelero_Super_P165.webp,exists,
446,PL-3,PL-003,Banked Power,Play,Griffey,2025 Release,,,,2,https://images.bazookavault.com/card_fronts/2026/Griffey-Plays/2026-Plays_page-0003-bz1.webp,0,PL-3_Banked_Power.webp,exists,
447,51,051,Barnacle,Hero,Alpha,2025 Update,Base (Paper),Fire,95,,https://images.bazookavault.com/card_fronts/alpha_update_2025/Fire-Paper/Fire-Paper_page-0051-bz1.webp,0,51_Barnacle_Fire_P95.webp,exists,
448,111,111,Barnacle,Hero,Alpha,2025 Update,Base (Paper),Ice,95,,https://images.bazookavault.com/card_fronts/alpha_update_2025/Ice-Paper/Ice-Paper_page-0051-bz1.webp,0,111_Barnacle_Ice_P95.webp,exists,
449,171,171,Barnacle,Hero,Alpha,2025 Update,Base (Paper),Steel,90,,https://images.bazookavault.com/card_fronts/alpha_update_2025/Steel-Paper/Steel-Paper_page-0051-bz1.webp,0,171_Barnacle_Steel_P90.webp,exists,
450,BBF-93,BBF-093,Barnacle,Hero,Alpha,2025 Update,Blue Battlefoil,Ice,95,,https://images.bazookavault.com/card_fronts/alpha_update_2025/Ice-BlueBattleFoil/Ice-BlueBattleFoil_page-0093-bz1.webp,0,BBF-93_Barnacle_Ice_P95.webp,exists,
451,BF-51,BF-051,Barnacle,Hero,Alpha,2025 Update,Battlefoil,Hex,145,,https://images.bazookavault.com/card_fronts/alpha_update_2025/Hex-BattleFoil/Hex-BattleFoil_page-0051-bz1.webp,0,BF-51_Barnacle_Hex_P145.webp,exists,
452,BF-111,BF-111,Barnacle,Hero,Alpha,2025 Update,Battlefoil,Glow,135,,https://images.bazookavault.com/card_fronts/alpha_update_2025/Glow-BattleFoil/Glow-BattleFoil_page-0051-bz1.webp,0,BF-111_Barnacle_Glow_P135.webp,exists,
453,BF-171,BF-171,Barnacle,Hero,Alpha,2025 Update,Battlefoil,Fire,95,,https://images.bazookavault.com/card_fronts/alpha_update_2025/Fire-BattleFoil/Fire-BattleFoil_page-0051-bz1.webp,0,BF-171_Barnacle_Fire_P95.webp,exists,
454,BF-231,BF-231,Barnacle,Hero,Alpha,2025 Update,Battlefoil,Ice,95,,https://images.bazookavault.com/card_fronts/alpha_update_2025/Ice-BattleFoil/Ice-BattleFoil_page-0051-bz1.webp,0,BF-231_Barnacle_Ice_P95.webp,exists,
455,BF-291,BF-291,Barnacle,Hero,Alpha,2025 Update,Battlefoil,Steel,90,,https://images.bazookavault.com/card_fronts/alpha_update_2025/Steel-BattleFoil/Steel-BattleFoil_page-0051-bz1.webp,0,BF-291_Barnacle_Steel_P90.webp,exists,
456,BGBF-54,BGBF-054,Barnacle,Hero,Alpha,2025 Update,Bubble Gum Battlefoil,Gum,145,,https://images.bazookavault.com/card_fronts/alpha_update_2025/Gum-BattleFoil/Gum-BattleFoil_page-0054-bz1.webp,0,BGBF-54_Barnacle_Gum_P145.webp,exists,
457,BHBF-51,BHBF-051,Barnacle,Hero,Alpha,2025 Update,"Blue Headlines Battlefoil, Headlines Battlefoil",Ice,95,,https://images.bazookavault.com/card_fronts/alpha_update_2025/Headlines-Ice-Blue/Headlines-Ice-Blue_page-0051-bz1.webp,0,BHBF-51_Barnacle_Ice_P95.webp,ok,
458,BL-B169,BL-B169,Barnacle,Hero,Alpha,Blast,Blue Blast,Ice,95,,https://images.bazookavault.com/card_fronts/Temporary_Blast_Ice-bz1.webp,1,,,
459,BLBF-51,BLBF-051,Barnacle,Hero,Alpha,2025 Update,Blizzard Battlefoil,Hex,145,,https://images.bazookavault.com/card_fronts/alpha_update_2025/Hex-Blizzard/Hex-Blizzard_page-0051-bz1.webp,0,BLBF-51_Barnacle_Hex_P145.webp,ok,
460,BLBF-111,BLBF-111,Barnacle,Hero,Alpha,2025 Update,Blizzard Battlefoil,Glow,100,,https://images.bazookavault.com/card_fronts/alpha_update_2025/Glow-Blizzard/Glow-Blizzard_page-0051-bz1.webp,0,BLBF-111_Barnacle_Glow_P100.webp,exists,
461,BLBF-171,BLBF-171,Barnacle,Hero,Alpha,2025 Update,Blizzard Battlefoil,Fire,95,,https://images.bazookavault.com/card_fronts/alpha_update_2025/Fire-Blizzard/Fire-Blizzard_page-0051-bz1.webp,0,BLBF-171_Barnacle_Fire_P95.webp,exists,
462,BLBF-231,BLBF-231,Barnacle,Hero,Alpha,2025 Update,Blizzard Battlefoil,Ice,95,,https://images.bazookavault.com/card_fronts/alpha_update_2025/Ice-Blizzard/Ice-Blizzard_page-0051-bz1.webp,0,BLBF-231_Barnacle_Ice_P95.webp,exists,
463,BLBF-291,BLBF-291,Barnacle,Hero,Alpha,2025 Update,Blizzard Battlefoil,Steel,90,,https://images.bazookavault.com/card_fronts/alpha_update_2025/Steel-Blizzard/Steel-Blizzard_page-0051-bz1.webp,0,BLBF-291_Barnacle_Steel_P90.webp,exists,
464,BL-BG169,BL-BG0169,Barnacle,Hero,Alpha,Blast,Bubble Gum Blast,Gum,145,,https://images.bazookavault.com/card_fronts/Temporary_Blast_Gum-bz1.webp,1,,,
465,BL-G169,BL-G169,Barnacle,Hero,Alpha,Blast,Green Blast,Glow,100,,https://images.bazookavault.com/card_fronts/Temporary_Blast_Glow-bz1.webp,1,,,
466,BL-O169,BL-O169,Barnacle,Hero,Alpha,Blast,Orange Blast,Fire,95,,https://images.bazookavault.com/card_fronts/Temporary_Blast_Fire-bz1.webp,1,,,
467,BL-P169,BL-P0169,Barnacle,Hero,Alpha,Blast,Pink Blast,Hex,145,,https://images.bazookavault.com/card_fronts/Temporary_Blast_Hex-bz1.webp,1,,,
468,BL-S169,BL-S169,Barnacle,Hero,Alpha,Blast,Silver Blast,Steel,90,,https://images.bazookavault.com/card_fronts/Temporary_Blast_Steel-bz1.webp,1,,,
469,FT-93,FT-093,Barnacle,Hero,Alpha,2025 Update,Fire Tracks Battlefoil,Fire,95,,https://images.bazookavault.com/card_fronts/alpha_update_2025/FIRE-TRACKS-Base/FIRE-TRACKS-Base_page-0051-bz1.webp,0,FT-93_Barnacle_Fire_P95.webp,exists,
470,GBF-93,GBF-093,Barnacle,Hero,Alpha,2025 Update,Green Battlefoil,Glow,100,,https://images.bazookavault.com/card_fronts/alpha_update_2025/Glow-GreenBattleFoil/Glow-GreenBattleFoil_page-0093-bz1.webp,0,GBF-93_Barnacle_Glow_P100.webp,exists,
471,GLBF-261,GLBF-261,Barnacle,Hero,Alpha,2025 Update,Grandma's Linoleum Battlefoil,Hex,145,,https://images.bazookavault.com/card_fronts/alpha_update_2025/Linoleum-Hex/Linoleum-Hex_page-0093-bz1.webp,0,GLBF-261_Barnacle_Hex_P145.webp,exists,
472,GLBF-321,GLBF-321,Barnacle,Hero,Alpha,2025 Update,Grandma's Linoleum Battlefoil,Glow,100,,https://images.bazookavault.com/card_fronts/alpha_update_2025/Linoleum-Glow/Linoleum-Glow_page-0093-bz1.webp,0,GLBF-321_Barnacle_Glow_P100.webp,ok,
473,GLBF-381,GLBF-381,Barnacle,Hero,Alpha,2025 Update,Grandma's Linoleum Battlefoil,Fire,95,,https://images.bazookavault.com/card_fronts/alpha_update_2025/Linoleum-Fire/Linoleum-Fire_page-0093-bz1.webp,0,GLBF-381_Barnacle_Fire_P95.webp,ok,
474,GLBF-441,GLBF-441,Barnacle,Hero,Alpha,2025 Update,Grandma's Linoleum Battlefoil,Ice,95,,https://images.bazookavault.com/card_fronts/alpha_update_2025/Linoleum-Ice/Linoleum-Ice_page-0093-bz1.webp,0,GLBF-441_Barnacle_Ice_P95.webp,ok,
475,GLBF-501,GLBF-501,Barnacle,Hero,Alpha,2025 Update,Grandma's Linoleum Battlefoil,Steel,90,,https://images.bazookavault.com/card_fronts/alpha_update_2025/Linoleum-Steel/Linoleum-Steel_page-0093-bz1.webp,0,GLBF-501_Barnacle_Steel_P90.webp,exists,
476,HBF-51,HBF-051,Barnacle,Hero,Alpha,2025 Update,Headlines Battlefoil,Steel,90,,https://images.bazookavault.com/card_fronts/alpha_update_2025/Headlines-Silver/Headlines-Silver_page-0051-bz1.webp,0,HBF-51_Barnacle_Steel_P90.webp,ok,
477,MI-93,MI-093,Barnacle,Hero,Alpha,2025 Update,Miami Ice Battlefoil,Ice,95,,https://images.bazookavault.com/card_fronts/alpha_update_2025/MIAMI/MIAMI_page-0093-bz1.webp,0,MI-93_Barnacle_Ice_P95.webp,ok,
478,MIX-261,MIX-261,Barnacle,Hero,Alpha,2025 Update,Mixtape Battlefoil,Hex,145,,https://images.bazookavault.com/card_fronts/alpha_update_2025/MIXTAPE-Hex/MIXTAPE-Hex_page-0093-bz1.webp,0,MIX-261_Barnacle_Hex_P145.webp,ok,
479,MIX-321,MIX-321,Barnacle,Hero,Alpha,2025 Update,Mixtape Battlefoil,Glow,100,,https://images.bazookavault.com/card_fronts/alpha_update_2025/MIXTAPE-Glow/MIXTAPE-Glow_page-0093-bz1.webp,0,MIX-321_Barnacle_Glow_P100.webp,ok,
480,MIX-381,MIX-381,Barnacle,Hero,Alpha,2025 Update,Mixtape Battlefoil,Fire,95,,https://images.bazookavault.com/card_fronts/alpha_update_2025/MIXTAPE-Fire/MIXTAPE-Fire_page-0093-bz1.webp,0,MIX-381_Barnacle_Fire_P95.webp,ok,
481,MIX-441,MIX-441,Barnacle,Hero,Alpha,2025 Update,Mixtape Battlefoil,Ice,95,,https://images.bazookavault.com/card_fronts/alpha_update_2025/MIXTAPE-Ice/MIXTAPE-Ice_page-0093-bz1.webp,0,MIX-441_Barnacle_Ice_P95.webp,ok,
478,MIX-261,MIX-261,Barnacle,Hero,Alpha,2025 Update,Mixtape Battlefoil,Hex,145,,https://images.bazookavault.com/card_fronts/alpha_update_2025/MIXTAPE-Hex/MIXTAPE-Hex_page-0093-bz1.webp,0,MIX-261_Barnacle_Hex_P145.webp,ok,
479,MIX-321,MIX-321,Barnacle,Hero,Alpha,2025 Update,Mixtape Battlefoil,Glow,100,,https://images.bazookavault.com/card_fronts/alpha_update_2025/MIXTAPE-Glow/MIXTAPE-Glow_page-0093-bz1.webp,0,MIX-321_Barnacle_Glow_P100.webp,ok,
480,MIX-381,MIX-381,Barnacle,Hero,Alpha,2025 Update,Mixtape Battlefoil,Fire,95,,https://images.bazookavault.com/card_fronts/alpha_update_2025/MIXTAPE-Fire/MIXTAPE-Fire_page-0093-bz1.webp,0,MIX-381_Barnacle_Fire_P95.webp,ok,
481,MIX-441,MIX-441,Barnacle,Hero,Alpha,2025 Update,Mixtape Battlefoil,Ice,95,,https://images.bazookavault.com/card_fronts/alpha_update_2025/MIXTAPE-Ice/MIXTAPE-Ice_page-0093-bz1.webp,0,MIX-441_Barnacle_Ice_P95.webp,ok,
482,MIX-501,MIX-501,Barnacle,Hero,Alpha,2025 Update,Mixtape Battlefoil,Steel,90,,https://images.bazookavault.com/card_fronts/alpha_update_2025/MIXTAPE-Steel/MIXTAPE-Steel_page-0093-bz1.webp,0,MIX-501_Barnacle_Steel_P90.webp,exists,
483,OBF-93,OBF-093,Barnacle,Hero,Alpha,2025 Update,Orange Battlefoil,Fire,95,,https://images.bazookavault.com/card_fronts/alpha_update_2025/Fire-OrangeBattleFoil/Fire-OrangeBattleFoil_page-0093-bz1.webp,0,OBF-93_Barnacle_Fire_P95.webp,exists,
484,PBF-93,PBF-093,Barnacle,Hero,Alpha,2025 Update,Pink Battlefoil,Hex,145,,https://images.bazookavault.com/card_fronts/alpha_update_2025/Hex-PurpleBattleFoil/Hex-PurpleBattleFoil_page-0093-bz1.webp,0,PBF-93_Barnacle_Hex_P145.webp,exists,
485,RAD-261,RAD-261,Barnacle,Hero,Alpha,2025 Update,80's Rad Battlefoil,Hex,145,,https://images.bazookavault.com/card_fronts/alpha_update_2025/Rad-Hex/Rad-Hex_page-0093-bz1.webp,0,RAD-261_Barnacle_Hex_P145.webp,ok,
486,RAD-321,RAD-321,Barnacle,Hero,Alpha,2025 Update,80's Rad Battlefoil,Glow,100,,https://images.bazookavault.com/card_fronts/alpha_update_2025/Rad-Glow/Rad-Glow_page-0093-bz1.webp,0,RAD-321_Barnacle_Glow_P100.webp,ok,
487,RAD-381,RAD-381,Barnacle,Hero,Alpha,2025 Update,80's Rad Battlefoil,Fire,95,,https://images.bazookavault.com/card_fronts/alpha_update_2025/Rad-Fire/Rad-Fire_page-0093-bz1.webp,0,RAD-381_Barnacle_Fire_P95.webp,ok,
488,RAD-441,RAD-441,Barnacle,Hero,Alpha,2025 Update,80's Rad Battlefoil,Ice,95,,https://images.bazookavault.com/card_fronts/alpha_update_2025/Rad-Ice/Rad-Ice_page-0093-bz1.webp,0,RAD-441_Barnacle_Ice_P95.webp,ok,
489,RAD-501,RAD-501,Barnacle,Hero,Alpha,2025 Update,80's Rad Battlefoil,Steel,90,,https://images.bazookavault.com/card_fronts/alpha_update_2025/Rad-Steel/Rad-Steel_page-0093-bz1.webp,0,RAD-501_Barnacle_Steel_P90.webp,exists,
490,RHBF-51,RHBF-051,Barnacle,Hero,Alpha,2025 Update,"Headlines Battlefoil, Red Headlines Battlefoil",Fire,95,,https://images.bazookavault.com/card_fronts/alpha_update_2025/Headlines-Fire-Red/Headlines-Fire-Red_page-0051-bz1.webp,0,RHBF-51_Barnacle_Fire_P95.webp,ok,
491,SBF-51,SBF-051,Barnacle,Hero,Alpha,2025 Update,Silver Battlefoil,Steel,95,,https://images.bazookavault.com/card_fronts/alpha_update_2025/Steel-SilverBattleFoil/Steel-SilverBattleFoil_page-0051-bz1.webp,0,SBF-51_Barnacle_Steel_P95.webp,ok,
492,SF-93,SF-093,Barnacle,Hero,Alpha,2025 Update,Superfoil,Super,145,,https://images.bazookavault.com/card_fronts/alpha_update_2025/Super/Super_page-0093-bz1.webp,0,SF-93_Barnacle_Super_P145.webp,ok,
493,118,118,Barreler,Hero,Alpha,2024 Release,Base (Paper),Fire,100,,https://images.bazookavault.com/card_fronts/2025/alphaedition-sets-basepaper118-1-bz1.webp,0,118_Barreler_Fire_P100.webp,exists,
482,MIX-501,MIX-501,Barnacle,Hero,Alpha,2025 Update,Mixtape Battlefoil,Steel,90,,https://images.bazookavault.com/card_fronts/alpha_update_2025/MIXTAPE-Steel/MIXTAPE-Steel_page-0093-bz1.webp,0,MIX-501_Barnacle_Steel_P90.webp,exists,
483,OBF-93,OBF-093,Barnacle,Hero,Alpha,2025 Update,Orange Battlefoil,Fire,95,,https://images.bazookavault.com/card_fronts/alpha_update_2025/Fire-OrangeBattleFoil/Fire-OrangeBattleFoil_page-0093-bz1.webp,0,OBF-93_Barnacle_Fire_P95.webp,exists,
484,PBF-93,PBF-093,Barnacle,Hero,Alpha,2025 Update,Pink Battlefoil,Hex,145,,https://images.bazookavault.com/card_fronts/alpha_update_2025/Hex-PurpleBattleFoil/Hex-PurpleBattleFoil_page-0093-bz1.webp,0,PBF-93_Barnacle_Hex_P145.webp,exists,
485,RAD-261,RAD-261,Barnacle,Hero,Alpha,2025 Update,80's Rad Battlefoil,Hex,145,,https://images.bazookavault.com/card_fronts/alpha_update_2025/Rad-Hex/Rad-Hex_page-0093-bz1.webp,0,RAD-261_Barnacle_Hex_P145.webp,ok,
486,RAD-321,RAD-321,Barnacle,Hero,Alpha,2025 Update,80's Rad Battlefoil,Glow,100,,https://images.bazookavault.com/card_fronts/alpha_update_2025/Rad-Glow/Rad-Glow_page-0093-bz1.webp,0,RAD-321_Barnacle_Glow_P100.webp,ok,
487,RAD-381,RAD-381,Barnacle,Hero,Alpha,2025 Update,80's Rad Battlefoil,Fire,95,,https://images.bazookavault.com/card_fronts/alpha_update_2025/Rad-Fire/Rad-Fire_page-0093-bz1.webp,0,RAD-381_Barnacle_Fire_P95.webp,ok,
488,RAD-441,RAD-441,Barnacle,Hero,Alpha,2025 Update,80's Rad Battlefoil,Ice,95,,https://images.bazookavault.com/card_fronts/alpha_update_2025/Rad-Ice/Rad-Ice_page-0093-bz1.webp,0,RAD-441_Barnacle_Ice_P95.webp,ok,
489,RAD-501,RAD-501,Barnacle,Hero,Alpha,2025 Update,80's Rad Battlefoil,Steel,90,,https://images.bazookavault.com/card_fronts/alpha_update_2025/Rad-Steel/Rad-Steel_page-0093-bz1.webp,0,RAD-501_Barnacle_Steel_P90.webp,exists,
490,RHBF-51,RHBF-051,Barnacle,Hero,Alpha,2025 Update,"Headlines Battlefoil, Red Headlines Battlefoil",Fire,95,,https://images.bazookavault.com/card_fronts/alpha_update_2025/Headlines-Fire-Red/Headlines-Fire-Red_page-0051-bz1.webp,0,RHBF-51_Barnacle_Fire_P95.webp,ok,
491,SBF-51,SBF-051,Barnacle,Hero,Alpha,2025 Update,Silver Battlefoil,Steel,95,,https://images.bazookavault.com/card_fronts/alpha_update_2025/Steel-SilverBattleFoil/Steel-SilverBattleFoil_page-0051-bz1.webp,0,SBF-51_Barnacle_Steel_P95.webp,ok,
492,SF-93,SF-093,Barnacle,Hero,Alpha,2025 Update,Superfoil,Super,145,,https://images.bazookavault.com/card_fronts/alpha_update_2025/Super/Super_page-0093-bz1.webp,0,SF-93_Barnacle_Super_P145.webp,ok,
493,118,118,Barreler,Hero,Alpha,2024 Release,Base (Paper),Fire,100,,https://images.bazookavault.com/card_fronts/2025/alphaedition-sets-basepaper118-1-bz1.webp,0,118_Barreler_Fire_P100.webp,exists,
494,119,119,Barreler,Hero,Alpha,2024 Release,Base (Paper),Ice,100,,https://images.bazookavault.com/card_fronts/2025/alphaedition-sets-basepaper119-1-bz1.webp,0,119_Barreler_Ice_P100.webp,exists,
495,120,120,Barreler,Hero,Alpha,2024 Release,Base (Paper),Steel,95,,https://images.bazookavault.com/card_fronts/2025/alphaedition-sets-basepaper120-1-bz1.webp,0,120_Barreler_Steel_P95.webp,exists,
496,BBF-70,BBF-70,Barreler,Hero,Alpha,2024 Release,Blue Battlefoil,Ice,100,,https://images.bazookavault.com/card_fronts/2025/alphaedition-sets-invertedbattlefoils298-1-bz1.webp,0,BBF-70_Barreler_Ice_P100.webp,exists,
497,BF-196,BF-196,Barreler,Hero,Alpha,2024 Release,Battlefoil,Hex,150,,https://images.bazookavault.com/card_fronts/2025/alphaedition-sets-basebattlefoils196-1-bz1.webp,0,BF-196_Barreler_Hex_P150.webp,exists,
498,BF-197,BF-197,Barreler,Hero,Alpha,2024 Release,Battlefoil,Glow,105,,https://images.bazookavault.com/card_fronts/2025/alphaedition-sets-basebattlefoils197-1-bz1.webp,0,BF-197_Barreler_Glow_P105.webp,exists,
499,BF-198,BF-198,Barreler,Hero,Alpha,2024 Release,Battlefoil,Fire,100,,https://images.bazookavault.com/card_fronts/2025/alphaedition-sets-basebattlefoils198-1-bz1.webp,0,BF-198_Barreler_Fire_P100.webp,exists,
500,BF-199,BF-199,Barreler,Hero,Alpha,2024 Release,Battlefoil,Ice,100,,https://images.bazookavault.com/card_fronts/2025/alphaedition-sets-basebattlefoils199-1-bz1.webp,0,BF-199_Barreler_Ice_P100.webp,exists,
501,BF-200,BF-200,Barreler,Hero,Alpha,2024 Release,Battlefoil,Steel,95,,https://images.bazookavault.com/card_fronts/2025/alphaedition-sets-basebattlefoils200-1-bz1.webp,0,BF-200_Barreler_Steel_P95.webp,exists,
